symbol,earnings_date,eps_estimate,reported_eps,surprise
F,"Jan 27, 2012, 12 AMEST",0.25,0.2,-19.81
F,"Oct 26, 2011, 12 AMEDT",0.44,0.46,+4.15
F,"Jul 26, 2011, 12 AMEDT",0.6,0.65,+7.81
F,"Apr 26, 2011, 12 AMEDT",0.5,0.62,+24.62
F,"Jan 28, 2011, 12 AMEST",0.48,0.3,-37.96
F,"Oct 26, 2010, 12 AMEDT",0.38,0.48,+27.21
F,"Jul 23, 2010, 12 AMEDT",0.4,0.68,+68.2
F,"Apr 27, 2010, 12 AMEDT",0.31,0.46,+47.59
F,"Jan 28, 2010, 12 AMEST",0.26,0.43,+65.38
F,"Nov 02, 2009, 12 AMEST",-0.12,0.26,+321.5
F,"Jul 23, 2009, 12 AMEDT",-0.48,-0.21,+56.23
F,"Apr 24, 2009, 12 AMEDT",-1.23,-0.75,+39.07
F,"Jan 29, 2009, 12 AMEST",-1.3,-1.37,-5.22
F,"Nov 07, 2008, 12 AMEST",-0.94,-1.31,-39.36
F,"Jul 24, 2008, 12 AMEDT",-0.27,-0.62,-130.34
F,"Apr 24, 2008, 12 AMEDT",-0.16,0.2,+227.45
F,"Jan 24, 2008, 12 AMEST",-0.19,-0.2,-7.92
F,"Nov 08, 2007, 12 AMEST",-0.46,-0.01,+97.85
F,"Jul 26, 2007, 12 AMEDT",-0.35,0.13,+136.65
F,"Apr 26, 2007, 12 AMEDT",-0.6,-0.09,+84.95
F,"Jan 25, 2007, 12 AMEST",-1.01,-1.1,-9.38
F,"Oct 23, 2006, 12 AMEDT",-0.61,-0.62,-1.75
F,"Jul 20, 2006, 12 AMEDT",0.12,-0.03,-124.59
F,"Apr 21, 2006, 12 AMEDT",0.25,0.24,-3.52
F,"Jan 23, 2006, 12 AMEST",0.01,0.26,+2263.64
F,"Oct 20, 2005, 12 AMEDT",-0.1,-0.1,-3.22
F,"Jul 19, 2005, 12 AMEDT",0.33,0.47,+41.89
F,"Apr 20, 2005, 12 AMEDT",0.39,0.62,+61.04
F,"Jan 20, 2005, 12 AMEST",0.27,0.28,+5.09
F,"Oct 19, 2004, 12 AMEDT",0.14,0.28,+95.03
F,"Jul 20, 2004, 12 AMEDT",0.5,0.61,+22.33
F,"Apr 21, 2004, 12 AMEDT",0.44,0.96,+117.85
F,"Jan 22, 2004, 12 AMEST",0.28,0.31,+9.87
F,"Oct 16, 2003, 12 AMEDT",-0.11,0.15,+233.13
F,"Jul 16, 2003, 12 AMEDT",0.18,0.22,+22.22
F,"Apr 16, 2003, 12 AMEDT",0.22,0.45,+108.98
F,"Jan 21, 2003, 12 AMEST",0.06,0.08,+28.39
F,"Oct 16, 2002, 12 AMEDT",0.04,0.12,+236.89
F,"Jul 17, 2002, 12 AMEDT",0.26,0.31,+20.59
F,"Apr 17, 2002, 12 AMEDT",-0.15,-0.06,+58.8
F,"Jan 17, 2002, 12 AMEST",-0.5,-0.48,+4.21
F,"Oct 17, 2001, 12 AMEDT",-0.27,-0.28,-3.7
F,"Jul 18, 2001, 12 AMEDT",-0.34,-0.3,+11.76
F,"Apr 19, 2001, 12 AMEDT",0.53,0.6,+12.75
F,"Jan 18, 2001, 12 AMEST",0.64,0.64,-
F,"Oct 18, 2000, 12 AMEDT",0.49,0.5,+1.31
FCX,"Jul 21, 2025, 8 AMEDT",-,-,-
FCX,"Apr 21, 2025, 8 AMEDT",-,-,-
FCX,"Jan 22, 2025, 8 AMEST",-,-,-
FCX,"Oct 22, 2024, 8 AMEDT",0.35,0.38,+7.65
FCX,"Jul 23, 2024, 8 AMEDT",0.38,0.46,+19.5
FCX,"Apr 23, 2024, 8 AMEDT",0.26,0.32,+24.19
FCX,"Jan 24, 2024, 8 AMEST",0.22,0.27,+22.13
FCX,"Oct 19, 2023, 8 AMEDT",0.34,0.39,+15.86
FCX,"Jul 20, 2023, 8 AMEDT",0.34,0.35,+2.24
FCX,"Apr 21, 2023, 8 AMEDT",0.45,0.52,+14.54
FCX,"Jan 25, 2023, 8 AMEST",0.46,0.52,+12.96
FCX,"Oct 20, 2022, 8 AMEDT",0.24,0.26,+6.43
FCX,"Jul 21, 2022, 8 AMEDT",0.61,0.58,-5.47
FCX,"Apr 21, 2022, 8 AMEDT",0.94,1.07,+14.03
FCX,"Jan 26, 2022, 8 AMEST",0.96,0.96,+0.4
FCX,"Oct 21, 2021, 7 AMEDT",0.81,0.89,+9.8
FCX,"Jul 22, 2021, 8 AMEDT",0.76,0.77,+1.9
FCX,"Apr 22, 2021, 8 AMEDT",0.51,0.51,+0.82
FCX,"Jan 26, 2021, 8 AMEST",0.38,0.39,+1.68
FCX,"Oct 22, 2020, 8 AMEDT",0.21,0.29,+36.05
FCX,"Jul 23, 2020, 7 AMEDT",-0.02,0.03,+239.99
FCX,"Apr 24, 2020, 7 AMEDT",-0.18,-0.17,+6.42
FCX,"Jan 23, 2020, 8 AMEST",-,0.02,+838.01
FCX,"Oct 23, 2019, 8 AMEDT",-0.01,-0.01,+8.59
FCX,"Jul 24, 2019, 8 AMEDT",-0.05,-0.04,+27.19
FCX,"Apr 25, 2019, 8 AMEDT",0.07,0.05,-31.66
FCX,"Jan 24, 2019, 8 AMEST",0.18,0.11,-37.95
FCX,"Oct 24, 2018, 8 AMEDT",0.33,0.35,+7.55
FCX,"Jul 25, 2018, 8 AMEDT",0.52,0.58,+12.01
FCX,"Apr 24, 2018, 8 AMEDT",0.56,0.46,-17.65
FCX,"Jan 25, 2018, 8 AMEST",0.49,0.51,+5.12
FCX,"Oct 25, 2017, 8 AMEDT",0.31,0.34,+11.23
FCX,"Jul 25, 2017, 8 AMEDT",0.2,0.17,-16.96
FCX,"Apr 25, 2017, 8 AMEDT",0.16,0.15,-3.43
FCX,"Jan 25, 2017, 8 AMEST",0.34,0.25,-27.06
FCX,"Oct 25, 2016, 8 AMEDT",0.18,0.13,-26.53
FCX,"Jul 26, 2016, 8 AMEDT",-0.01,-0.02,-40.65
FCX,"Apr 26, 2016, 8 AMEDT",-0.18,-0.16,+13.1
FCX,"Jan 26, 2016, 8 AMEST",-0.17,-0.02,+88.52
FCX,"Oct 22, 2015, 8 AMEDT",-0.08,-0.15,-79.36
FCX,"Jul 23, 2015, 8 AMEDT",0.06,0.14,+119.16
FCX,"Apr 23, 2015, 8 AMEDT",-0.07,-0.06,+7.96
FCX,"Jan 27, 2015, 8 AMEST",0.35,0.25,-29.35
FCX,"Oct 28, 2014, 8 AMEDT",0.61,0.64,+4.34
FCX,"Jul 23, 2014, 12 AMEDT",0.51,0.52,+1.6
FCX,"Apr 24, 2014, 12 AMEDT",0.43,0.57,+33.55
FCX,"Jan 22, 2014, 12 AMEST",0.8,0.84,+4.63
FCX,"Oct 22, 2013, 12 AMEDT",0.62,0.78,+25.88
FCX,"Jul 23, 2013, 12 AMEDT",0.41,0.22,-46.8
FCX,"Apr 18, 2013, 12 AMEDT",0.71,0.73,+3
FCX,"Jan 22, 2013, 12 AMEST",0.7,0.78,+11.07
FCX,"Oct 22, 2012, 12 AMEDT",0.73,0.68,-6.7
FCX,"Jul 19, 2012, 12 AMEDT",0.75,0.8,+7.29
FCX,"Apr 19, 2012, 12 AMEDT",0.86,0.96,+11.25
FCX,"Jan 19, 2012, 12 AMEST",0.6,0.67,+11.05
FCX,"Oct 19, 2011, 12 AMEDT",1.02,1.1,+7.73
FCX,"Jul 21, 2011, 12 AMEDT",1.33,1.49,+11.92
FCX,"Apr 20, 2011, 12 AMEDT",1.26,1.58,+25.85
FCX,"Jan 20, 2011, 12 AMEST",1.51,1.63,+7.69
FCX,"Oct 21, 2010, 12 AMEDT",1.12,1.25,+10.86
FCX,"Jul 21, 2010, 12 AMEDT",0.64,0.75,+16.78
FCX,"Apr 21, 2010, 12 AMEDT",0.96,1.02,+7.08
FCX,"Jan 21, 2010, 12 AMEST",0.88,1.08,+22.29
FCX,"Oct 21, 2009, 12 AMEDT",0.67,1.03,+53.97
FCX,"Jul 21, 2009, 12 AMEDT",0.35,0.69,+99.1
FCX,"Apr 22, 2009, 12 AMEDT",0.06,0.06,-14.45
FCX,"Jan 26, 2009, 12 AMEST",-0.56,-0.42,+24.16
FCX,"Oct 21, 2008, 12 AMEDT",0.71,0.66,-8.25
FCX,"Jul 22, 2008, 12 AMEDT",1.22,1.13,-7.89
FCX,"Apr 23, 2008, 12 AMEDT",1.06,1.32,+24.41
FCX,"Jan 23, 2008, 12 AMEST",0.84,0.68,-19.02
FCX,"Oct 24, 2007, 12 AMEDT",1.13,1.26,+11.39
FCX,"Jul 25, 2007, 12 AMEDT",1.36,1.61,+18.37
FCX,"Apr 25, 2007, 12 AMEDT",1.04,1.38,+32.71
FCX,"Jan 16, 2007, 12 AMEST",1.06,1,-6.13
FCX,"Oct 17, 2006, 12 AMEDT",0.79,0.87,+9.05
FCX,"Jul 18, 2006, 12 AMEDT",0.72,0.85,+17.49
FCX,"Apr 18, 2006, 12 AMEDT",0.44,0.7,+58.3
FCX,"Jan 17, 2006, 12 AMEST",0.89,1.11,+23.87
FCX,"Oct 18, 2005, 12 AMEDT",0.43,0.5,+16.69
FCX,"Jul 19, 2005, 12 AMEDT",0.44,0.46,+4.09
FCX,"Apr 19, 2005, 12 AMEDT",0.32,0.35,+8.36
FCX,"Jan 18, 2005, 12 AMEST",0.35,0.4,+14.11
FCX,"Oct 19, 2004, 12 AMEDT",0.07,0.05,-24.65
FCX,"Jul 20, 2004, 12 AMEDT",-0.11,-0.15,-42.18
FCX,"Apr 20, 2004, 12 AMEDT",-0.07,-0.01,+78.71
FCX,"Jan 20, 2004, 12 AMEST",0.03,-,-100
FCX,"Oct 16, 2003, 12 AMEDT",0.24,0.24,+1.32
FCX,"Jul 17, 2003, 12 AMEDT",0.17,0.2,+14.65
FCX,"Apr 17, 2003, 12 AMEDT",0.16,0.14,-12.73
FCX,"Jan 16, 2003, 12 AMEST",0.21,0.21,-0.22
FCX,"Oct 15, 2002, 12 AMEDT",0.18,0.2,+7.01
FCX,"Jul 18, 2002, 12 AMEDT",0.02,0.02,+21.21
FCX,"Apr 18, 2002, 12 AMEDT",-0.04,-,+87.5
FCX,"Jan 17, 2002, 12 AMEST",-0.02,-,+76.93
FCX,"Oct 16, 2001, 12 AMEDT",0.04,0.02,-57.14
FCX,"Jul 18, 2001, 12 AMEDT",0.12,0.13,+4.17
FCX,"Apr 18, 2001, 12 AMEDT",0.12,0.13,+8.84
FCX,"Jan 18, 2001, 12 AMEST",0.12,0.19,+54.75
FCX,"Oct 17, 2000, 12 AMEDT",0.04,-0.02,-154.23
FDX,"Sep 17, 2025, 6 AMEDT",-,-,-
FDX,"Jun 24, 2025, 5 PMEDT",-,-,-
FDX,"Mar 20, 2025, 5 PMEDT",-,-,-
FDX,"Dec 19, 2024, 5 PMEST",3.95,-,-
FDX,"Sep 19, 2024, 4 PMEDT",4.76,3.6,-24.3
FDX,"Jun 25, 2024, 4 PMEDT",5.35,5.41,+1.1
FDX,"Mar 21, 2024, 4 PMEDT",3.45,3.86,+11.98
FDX,"Dec 19, 2023, 4 PMEST",4.18,3.99,-4.61
FDX,"Sep 20, 2023, 4 PMEDT",3.73,4.55,+21.98
FDX,"Jun 20, 2023, 4 PMEDT",4.89,4.94,+0.96
FDX,"Mar 16, 2023, 4 PMEDT",2.73,3.41,+24.89
FDX,"Dec 20, 2022, 4 PMEST",2.82,3.18,+12.85
FDX,"Sep 15, 2022, 4 PMEDT",5.14,3.44,-33.09
FDX,"Jun 23, 2022, 4 PMEDT",6.86,6.87,+0.12
FDX,"Mar 17, 2022, 4 PMEDT",4.64,4.59,-1.1
FDX,"Dec 16, 2021, 4 PMEST",4.28,4.83,+12.76
FDX,"Sep 21, 2021, 4 PMEDT",4.91,4.37,-11.09
FDX,"Jun 24, 2021, 4 PMEDT",4.99,5.01,+0.33
FDX,"Mar 18, 2021, 4 PMEDT",3.23,3.47,+7.3
FDX,"Dec 17, 2020, 4 PMEST",4.01,4.83,+20.52
FDX,"Sep 15, 2020, 4 PMEDT",2.69,4.87,+81.16
FDX,"Jun 30, 2020, 4 PMEDT",1.52,2.53,+66.81
FDX,"Mar 17, 2020, 4 PMEDT",1.41,1.41,+0.12
FDX,"Dec 17, 2019, 4 PMEST",2.76,2.51,-9.15
FDX,"Sep 17, 2019, 4 PMEDT",3.15,3.05,-3.09
FDX,"Jun 25, 2019, 4 PMEDT",4.85,5.01,+3.3
FDX,"Mar 19, 2019, 4 PMEDT",3.11,3.03,-2.67
FDX,"Dec 18, 2018, 4 PMEST",3.94,4.03,+2.35
FDX,"Sep 17, 2018, 4 PMEDT",3.81,3.46,-9.11
FDX,"Jun 19, 2018, 4 PMEDT",5.71,5.91,+3.58
FDX,"Mar 20, 2018, 4 PMEDT",3.11,3.72,+19.74
FDX,"Dec 19, 2017, 4 PMEST",2.88,3.18,+10.24
FDX,"Sep 19, 2017, 4 PMEDT",3.09,2.51,-18.69
FDX,"Jun 20, 2017, 4 PMEDT",3.88,4.25,+9.42
FDX,"Mar 21, 2017, 4 PMEDT",2.62,2.35,-10.13
FDX,"Dec 20, 2016, 4 PMEST",2.9,2.8,-3.36
FDX,"Sep 20, 2016, 4 PMEDT",2.81,2.9,+3.14
FDX,"Jun 21, 2016, 4 PMEDT",3.28,3.3,+0.6
FDX,"Mar 16, 2016, 4 PMEDT",2.34,2.51,+7.37
FDX,"Dec 16, 2015, 4 PMEST",2.51,2.58,+2.89
FDX,"Sep 16, 2015, 7 AMEDT",2.46,2.42,-1.43
FDX,"Jun 17, 2015, 7 AMEDT",2.68,2.66,-0.59
FDX,"Mar 18, 2015, 7 AMEDT",1.87,2.01,+7.24
FDX,"Dec 17, 2014, 7 AMEST",2.22,2.14,-3.58
FDX,"Sep 17, 2014, 7 AMEDT",1.96,2.1,+6.98
FDX,"Jun 18, 2014, 12 AMEDT",2.36,2.46,+4.32
FDX,"Mar 19, 2014, 12 AMEDT",1.45,1.23,-15.37
FDX,"Dec 18, 2013, 12 AMEST",1.64,1.57,-4.31
FDX,"Sep 18, 2013, 12 AMEDT",1.5,1.53,+1.73
FDX,"Jun 19, 2013, 12 AMEDT",1.96,2.13,+8.69
FDX,"Mar 20, 2013, 12 AMEDT",1.38,1.23,-11.06
FDX,"Dec 19, 2012, 12 AMEST",1.41,1.39,-1.42
FDX,"Sep 18, 2012, 12 AMEDT",1.4,1.45,+3.61
FDX,"Jun 19, 2012, 12 AMEDT",1.92,1.99,+3.75
FDX,"Mar 22, 2012, 12 AMEDT",1.35,1.55,+15.07
FDX,"Dec 15, 2011, 12 AMEST",1.52,1.57,+2.99
FDX,"Sep 22, 2011, 12 AMEDT",1.45,1.46,+0.66
FDX,"Jun 22, 2011, 12 AMEDT",1.72,1.75,+1.9
FDX,"Mar 17, 2011, 12 AMEDT",0.82,0.81,-1.17
FDX,"Dec 16, 2010, 12 AMEST",1.31,1.16,-11.43
FDX,"Sep 16, 2010, 12 AMEDT",1.21,1.2,-0.78
FDX,"Jun 16, 2010, 12 AMEDT",1.32,1.33,+0.52
FDX,"Mar 18, 2010, 12 AMEDT",0.72,0.76,+5.41
FDX,"Dec 17, 2009, 12 AMEST",1.06,1.1,+3.57
FDX,"Sep 17, 2009, 12 AMEDT",0.58,0.58,-
FDX,"Jun 17, 2009, 12 AMEDT",0.51,0.64,+25.03
FDX,"Mar 19, 2009, 12 AMEDT",0.46,0.31,-32.31
FDX,"Dec 18, 2008, 12 AMEST",1.57,1.58,+0.36
FDX,"Sep 18, 2008, 12 AMEDT",1.23,1.23,-
FDX,"Jun 18, 2008, 12 AMEDT",1.47,1.45,-1.12
FDX,"Mar 20, 2008, 12 AMEDT",1.22,1.26,+3.16
FDX,"Dec 20, 2007, 12 AMEST",1.5,1.54,+2.45
FDX,"Sep 20, 2007, 12 AMEDT",1.54,1.58,+2.39
FDX,"Jun 20, 2007, 12 AMEDT",1.95,1.9,-2.63
FDX,"Mar 21, 2007, 12 AMEDT",1.33,1.35,+1.36
FDX,"Dec 20, 2006, 12 AMEST",1.76,1.89,+7.51
FDX,"Sep 21, 2006, 12 AMEDT",1.52,1.53,+0.88
FDX,"Jun 21, 2006, 12 AMEDT",1.77,1.82,+2.95
FDX,"Mar 22, 2006, 12 AMEST",1.3,1.38,+6.03
FDX,"Dec 21, 2005, 12 AMEST",1.4,1.53,+9.08
FDX,"Sep 21, 2005, 12 AMEDT",1.17,1.25,+7.03
FDX,"Jun 23, 2005, 12 AMEDT",1.48,1.46,-1.07
FDX,"Mar 17, 2005, 12 AMEST",0.98,1.03,+5.1
FDX,"Dec 16, 2004, 12 AMEST",1.27,1.21,-4.47
FDX,"Sep 22, 2004, 12 AMEDT",1.08,1.08,+0.4
FDX,"Jun 23, 2004, 12 AMEDT",1.33,1.33,+0.13
FDX,"Mar 17, 2004, 12 AMEST",0.67,0.71,+6.77
FDX,"Dec 17, 2003, 12 AMEST",0.9,0.87,-2.79
FDX,"Sep 17, 2003, 12 AMEDT",0.57,0.61,+6.32
FDX,"Jun 24, 2003, 12 AMEDT",0.9,0.92,+2.1
FDX,"Mar 19, 2003, 12 AMEST",0.5,0.49,-2.24
FDX,"Dec 18, 2002, 12 AMEST",0.79,0.81,+2.61
FDX,"Sep 19, 2002, 12 AMEDT",0.49,0.52,+5.76
FDX,"Jun 25, 2002, 12 AMEDT",0.77,0.78,+1.61
FDX,"Mar 20, 2002, 12 AMEST",0.37,0.39,+6.25
FDX,"Dec 19, 2001, 12 AMEST",0.57,0.81,+42.11
FDX,"Sep 20, 2001, 12 AMEDT",0.31,0.36,+16.13
FDX,"Jun 28, 2001, 12 AMEDT",0.52,0.64,+23.47
FDX,"Mar 21, 2001, 12 AMEST",0.37,0.37,-0.89
FDX,"Dec 20, 2000, 12 AMEST",0.67,0.67,+0.6
FNGU,"Aug 25, 2025, 8 AMEDT",-,-,-
FNGU,"May 27, 2025, 8 AMEDT",-,-,-
FNGU,"Feb 25, 2025, 8 AMEST",-,-,-
FNGU,"Dec 05, 2024, 8 AMEST",-,-,-
FNGU,"Aug 27, 2024, 5 AMEDT",-,-,-
FSLR,"Jul 28, 2025, 6 AMEDT",-,-,-
FSLR,"Apr 29, 2025, 4 PMEDT",-,-,-
FSLR,"Feb 25, 2025, 5 AMEST",-,-,-
FSLR,"Oct 29, 2024, 4 PMEDT",3.09,-,-
FSLR,"Jul 30, 2024, 4 PMEDT",2.69,3.25,+20.85
FSLR,"May 01, 2024, 4 PMEDT",1.99,2.2,+10.8
FSLR,"Feb 27, 2024, 4 PMEST",3.13,3.25,+3.76
FSLR,"Oct 31, 2023, 4 PMEDT",2.06,2.5,+21.44
FSLR,"Jul 27, 2023, 4 PMEDT",0.96,1.59,+65.66
FSLR,"Apr 27, 2023, 4 PMEDT",1.02,0.4,-60.87
FSLR,"Feb 28, 2023, 4 PMEST",-0.16,-0.07,+55.19
FSLR,"Oct 27, 2022, 4 PMEDT",-0.27,-0.46,-68.83
FSLR,"Jul 28, 2022, 4 PMEDT",-0.09,-0.4,-366.42
FSLR,"Apr 28, 2022, 4 PMEDT",-0.42,-0.41,+2.37
FSLR,"Mar 01, 2022, 4 PMEST",1.06,1.23,+15.82
FSLR,"Nov 04, 2021, 4 PMEDT",0.59,0.42,-28.7
FSLR,"Jul 29, 2021, 4 PMEDT",0.54,0.77,+43.51
FSLR,"Apr 29, 2021, 4 PMEDT",0.98,0.8,-18.22
FSLR,"Feb 25, 2021, 4 PMEST",1.24,1.08,-12.58
FSLR,"Oct 27, 2020, 4 PMEDT",0.61,1.45,+137.87
FSLR,"Aug 06, 2020, 4 PMEDT",0.23,0.39,+72.08
FSLR,"May 07, 2020, 4 PMEDT",0.27,0.85,+211.45
FSLR,"Feb 20, 2020, 4 PMEST",2.72,2.02,-25.74
FSLR,"Oct 24, 2019, 4 PMEDT",1.15,0.29,-74.74
FSLR,"Aug 01, 2019, 4 PMEDT",0.03,-0.18,-739.43
FSLR,"May 02, 2019, 4 PMEDT",-0.14,-0.64,-356.88
FSLR,"Feb 21, 2019, 4 PMEST",0.64,0.49,-23.68
FSLR,"Oct 25, 2018, 4 PMEDT",0.41,0.54,+33.03
FSLR,"Jul 26, 2018, 4 PMEDT",0.02,-0.46,-2071.71
FSLR,"Apr 26, 2018, 4 PMEDT",-0.08,0.78,+1101.54
FSLR,"Feb 22, 2018, 4 PMEST",-0.31,-0.25,+19.29
FSLR,"Oct 26, 2017, 4 PMEDT",0.84,1.95,+131.23
FSLR,"Jul 27, 2017, 4 PMEDT",0.04,0.64,+1590.89
FSLR,"May 02, 2017, 4 PMEDT",-0.13,0.25,+290.11
FSLR,"Feb 21, 2017, 4 PMEST",0.97,1.24,+28.41
FSLR,"Nov 02, 2016, 4 PMEDT",0.74,1.22,+64.25
FSLR,"Aug 03, 2016, 4 PMEDT",0.54,0.87,+59.72
FSLR,"Apr 27, 2016, 4 PMEDT",0.93,1.66,+79.37
FSLR,"Feb 23, 2016, 4 PMEST",0.76,1.6,+109.18
FSLR,"Oct 29, 2015, 4 PMEDT",1.55,3.38,+118.44
FSLR,"Aug 04, 2015, 4 PMEDT",0.36,0.93,+159.94
FSLR,"Apr 30, 2015, 4 PMEDT",-0.29,-0.55,-91.17
FSLR,"Feb 24, 2015, 4 PMEST",0.76,1.89,+149.65
FSLR,"Nov 06, 2014, 4 PMEST",0.64,0.61,-4.13
FSLR,"Aug 05, 2014, 12 AMEDT",0.37,0.04,-89.15
FSLR,"May 06, 2014, 12 AMEDT",0.56,1.1,+96.39
FSLR,"Feb 25, 2014, 12 AMEST",0.99,0.89,-10.15
FSLR,"Oct 31, 2013, 12 AMEDT",0.99,2.28,+129.18
FSLR,"Aug 06, 2013, 12 AMEDT",0.52,0.39,-25.4
FSLR,"May 06, 2013, 12 AMEDT",0.75,0.69,-7.73
FSLR,"Feb 26, 2013, 12 AMEST",1.75,2.04,+16.62
FSLR,"Nov 01, 2012, 12 AMEDT",1.04,1.27,+21.79
FSLR,"Aug 01, 2012, 12 AMEDT",0.9,1.65,+83.93
FSLR,"May 03, 2012, 12 AMEDT",0.59,-0.08,-113.58
FSLR,"Feb 28, 2012, 12 AMEST",1.53,1.26,-17.56
FSLR,"Oct 26, 2011, 12 AMEDT",2.65,2.25,-15.19
FSLR,"Aug 04, 2011, 12 AMEDT",0.92,0.7,-24.08
FSLR,"May 03, 2011, 12 AMEDT",1.16,1.33,+15.13
FSLR,"Feb 24, 2011, 12 AMEST",1.77,1.8,+1.96
FSLR,"Oct 28, 2010, 12 AMEDT",1.95,2.04,+4.6
FSLR,"Jul 29, 2010, 12 AMEDT",1.61,1.84,+14.38
FSLR,"Apr 28, 2010, 12 AMEDT",1.64,2,+21.99
FSLR,"Feb 18, 2010, 12 AMEST",1.52,1.65,+8.79
FSLR,"Oct 28, 2009, 12 AMEDT",1.74,1.79,+3.04
FSLR,"Jul 30, 2009, 12 AMEDT",1.62,2.11,+30
FSLR,"Apr 29, 2009, 12 AMEDT",1.5,1.99,+32.34
FSLR,"Feb 24, 2009, 12 AMEST",1.3,1.61,+23.61
FSLR,"Oct 29, 2008, 12 AMEDT",1.03,1.2,+16.98
FSLR,"Jul 30, 2008, 12 AMEDT",0.58,0.85,+47.52
FSLR,"Apr 30, 2008, 12 AMEDT",0.48,0.57,+18.24
FSLR,"Feb 13, 2008, 12 AMEST",0.53,0.77,+45.74
FSLR,"Nov 07, 2007, 12 AMEST",0.19,0.49,+153.96
FSLR,"Jul 31, 2007, 12 AMEDT",0.03,0.07,+151.98
FSLR,"May 03, 2007, 12 AMEDT",-,0.07,+5700
FSLR,"Feb 13, 2007, 12 AMEST",-0.07,0.12,+271.43
GE,"Jul 21, 2025, 8 AMEDT",-,-,-
GE,"Apr 21, 2025, 8 AMEDT",-,-,-
GE,"Jan 21, 2025, 8 AMEST",-,-,-
GE,"Oct 22, 2024, 6 AMEDT",1.14,1.15,+1.23
GE,"Jul 23, 2024, 6 AMEDT",0.99,1.2,+21.78
GE,"Apr 23, 2024, 6 AMEDT",0.66,0.82,+25.11
GE,"Jan 23, 2024, 6 AMEST",0.91,1.03,+13.44
GE,"Oct 24, 2023, 6 AMEDT",0.56,0.82,+46.36
GE,"Jul 25, 2023, 6 AMEDT",0.46,0.68,+46.87
GE,"Apr 25, 2023, 6 AMEDT",0.14,0.27,+97.53
GE,"Jan 24, 2023, 6 AMEST",1.13,1.24,+9.26
GE,"Oct 25, 2022, 6 AMEDT",0.46,0.75,+61.37
GE,"Jul 26, 2022, 6 AMEDT",0.38,0.78,+107.84
GE,"Apr 26, 2022, 6 AMEDT",0.19,0.24,+27.38
GE,"Jan 25, 2022, 6 AMEST",0.85,0.92,+8.73
GE,"Oct 26, 2021, 6 AMEDT",0.43,0.57,+33.24
GE,"Jul 27, 2021, 6 AMEDT",0.28,0.4,+43.81
GE,"Apr 27, 2021, 6 AMEDT",0.11,0.24,+113.28
GE,"Jan 26, 2021, 6 AMEST",0.73,0.64,-11.86
GE,"Oct 28, 2020, 6 AMEDT",-0.33,0.48,+245.45
GE,"Jul 29, 2020, 6 AMEDT",-0.81,-1.2,-48.88
GE,"Apr 29, 2020, 6 AMEDT",0.63,0.4,-36.42
GE,"Jan 29, 2020, 6 AMEST",1.42,1.68,+18.02
GE,"Oct 30, 2019, 6 AMEDT",0.88,1.2,+36.67
GE,"Jul 31, 2019, 6 AMEDT",0.94,0.88,-6.57
GE,"Apr 30, 2019, 6 AMEDT",0.72,1.12,+55.23
GE,"Jan 31, 2019, 6 AMEST",1.73,1.36,-21.32
GE,"Oct 30, 2018, 6 AMEDT",1.59,1.12,-29.6
GE,"Jul 20, 2018, 6 AMEDT",1.41,1.52,+7.95
GE,"Apr 20, 2018, 6 AMEDT",0.91,1.28,+41.38
GE,"Jan 24, 2018, 6 AMEST",2.29,2.16,-5.62
GE,"Oct 20, 2017, 6 AMEDT",3.95,2.32,-41.2
GE,"Jul 21, 2017, 6 AMEDT",2,2.24,+12
GE,"Apr 21, 2017, 6 AMEDT",1.35,1.68,+24.06
GE,"Jan 20, 2017, 6 AMEST",3.68,3.68,+0.03
GE,"Oct 21, 2016, 6 AMEDT",2.4,2.56,+6.69
GE,"Jul 22, 2016, 6 AMEDT",3.65,4.08,+11.86
GE,"Apr 22, 2016, 6 AMEDT",1.54,1.68,+9.21
GE,"Jan 22, 2016, 6 AMEST",3.95,4.16,+5.2
GE,"Oct 16, 2015, 6 AMEDT",2.09,2.32,+10.96
GE,"Jul 17, 2015, 6 AMEDT",2.26,2.48,+9.64
GE,"Apr 17, 2015, 6 AMEDT",2.4,2.48,+3.33
GE,"Jan 23, 2015, 6 AMEST",4.36,4.48,+2.67
GE,"Oct 17, 2014, 6 AMEDT",2.98,3.04,+2.08
GE,"Jul 18, 2014, 12 AMEDT",3.15,3.12,-0.81
GE,"Apr 17, 2014, 12 AMEDT",2.54,2.64,+3.77
GE,"Jan 17, 2014, 12 AMEST",4.27,4.24,-0.7
GE,"Oct 18, 2013, 12 AMEDT",2.83,2.88,+1.92
GE,"Jul 19, 2013, 12 AMEDT",2.83,2.88,+1.74
GE,"Apr 19, 2013, 12 AMEDT",2.78,2.8,+0.89
GE,"Jan 18, 2013, 12 AMEST",3.45,3.52,+2.14
GE,"Oct 19, 2012, 12 AMEDT",2.9,2.88,-0.64
GE,"Jul 20, 2012, 12 AMEDT",2.97,3.04,+2.47
GE,"Apr 20, 2012, 12 AMEDT",2.63,2.72,+3.51
GE,"Jan 20, 2012, 12 AMEST",3.03,3.12,+2.84
GE,"Oct 21, 2011, 12 AMEDT",2.51,2.48,-1.23
GE,"Jul 22, 2011, 12 AMEDT",2.58,2.72,+5.49
GE,"Apr 21, 2011, 12 AMEDT",2.27,2.64,+16.26
GE,"Jan 21, 2011, 12 AMEST",2.55,2.88,+13
